id,sentence,M,R,S,W
4058_8, 而且 煙筒 冒出來 的 煙 及 排氣臭 的 不得了 。,0,0,1,0
4058_10, 附近 的 診所 表達 ， 該 症狀 的 患者 日益 增加 。,0,0,1,0
4058_11, 這 個 地區 是 屬於 住宅區 ， 不 應該 有 工廠 的 存在 。,0,1,0,0
4058_13, 當時 住宅區 規劃 的 時候 貴 工廠 休廠 ， 沒有 人 預測 您 會 重新 開廠 。,0,0,1,0
4058_14, 所以 這麼多 新 的 房子 就 建立 在 貴 工廠 的 周圍 。,0,0,1,0
4058_17, 第一 ： 工廠 場地 周圍 建立 隔音 水泥 牆壁 。,1,1,0,0
4058_18, 第二 ： 工廠 內 重新 裝潢 牆壁 成為 隔音 的 效果 。,0,0,1,0
4058_21, 以上 是 鄰居 提出來 的 建議 給 李 廠長 參考 處理 噪音 及 臭味 的 問題 。,1,0,0,0
4058_23, 不過 ， 如果 在 三 個 月 內 還 沒有 改善 ， 我們 把 苦 訴訟 到 法院 。,1,1,1,0
4058_26, 敬上 王天華,0,0,0,1
4062_0, 李 工長 ， 我 叫 王天華 ， 我 代表 張湖 鄉下 的 當地人 。,0,1,1,0
4062_1, 我們 很 欣賞 你 工廠 的 工作 ， 但是 我們 對 你 的 工廠 有 一些 困擾 。,1,0,0,0
4062_2, 首先 ， 你 的 工廠 最近 開始 發生 很 大 的 噪音 。,0,0,1,0
4062_3, 附近 的 人 不能 睡覺 ， 噪音 也 傷害 一些 人 他們 的 聽力 。,1,0,0,0
4062_4, 在 張湖 小 學校 ， 老師 就 對 孩子 大聲 ， 否則 學生 不 聽見 。,1,0,1,0
4062_5, 我們 的 貓 和 狗 不能 忍受 這 個 噪音 ， 越來越 發狂 。,0,0,1,0
4062_6, 我們 可怕 這 個 噪音 可能 害 我們 有 穩定 的 身體 壞 。,0,1,1,0
4062_7, 第二 ， 工廠 的 臭味 可惡 要命 了 ， 我們 以為 你 的 工廠 搶 造紙 ， 可是 工廠 的 臭味 好 像 茅坑 。,1,1,1,0
4062_8, 這 個 臭味 進入 我們 的 家 裡 ， 甚至 改變 我們 的 食物 口味 。,0,0,1,1
4062_9, 臭味 也 留在 我們 的 衣服 裡面 ， 可以 洗衣服 很多 次 沒有用 ， 沒有 辦法 消失 這 個 臭味 。,1,1,1,0
4062_11, 我們 推薦 你 改變 你 的 辦法 為 處理 這 兩 個 問題 。,0,0,1,0
4062_12, 有別的 現代 工廠 使出 了 這 兩 個 效果 ， 你 可以 採用 他們 的 辦法 。,0,0,1,0
4062_14, 我們 也 要求 錢 幫 我們 洗 張湖 鄉下 ， 也 幫 傷害 的 人 付 他們 醫院費 。,1,1,1,0
4062_16, 第一 次 ， 你 的 當地 員工 快要 罷工 ， 他們 認為 家人 的 身體 比 自己 的 酬勞 重要 。,0,1,0,0
4062_19, 第三 ， 我們 也 把 你 到 法院 ， 正式 要求 錢 。,1,0,1,0
4062_20, 你 不要 跟 我們 對立 ， 我們 一定 贏 。,1,0,0,0
4062_21, 與其 跟 你 的 鄰居 和 員工 對立 ， 不如 跟 我們 一起 做 ， 討論 怎麼 管理 這 兩 個 問題 。,0,0,1,0
4063_1, 我 是 住在 您 工廠 附近 的 居民 ， 因為 最近 貴 工廠 發出 的 噪音 和 臭味 ， 讓 住在 貴 工廠 附近 的 我們 造成 生活 上 的 困擾 。,0,0,1,0
4063_2, 噪音 讓 我們 沒辦法 專心 工作 ， 久 了 也 就 會 無法 控制 情緒 。,0,1,0,0
4063_6, 所以 舒適 的 環境 對 人們 是 非常 重要 的 。,1,0,0,0
4063_7, 因此 ， 我 僅 代表 工廠 附近 的 居民 和 李 廠長 您 告知 我們 的 立場 和 帶給 我們 的 困擾 之 處 。,0,0,1,0
4063_10, 相信 在 您 收到 這 封 信 後 會 盡快 處理 ， 也 相信 您 知道 ， 若 沒辦法 處理好 的話 會 對 我們 和 對 貴 工廠 帶來 不 必要 的 麻煩 。,0,0,1,0
4063_12, 不過 相信 您 是 個 明理 的 人 ， 您 也 不 想 把 事情 鬧 大 ， 也 不 願意 花 很多 時間 給 自己 不 必要 的 麻煩 吧 ！,1,0,0,0
4063_14, 讓 大家 都 能 和平 快樂 的 在 這 美麗 的 社區 ， 安靜 的 環境 下 快樂 地 生活 。,0,0,1,0
4066_2, 我 今天 寫給 你 這 封 信 的 原因 是 提出 最近 工廠 動作 一些 問題 。,1,1,0,1
4066_3, 關於 這 個 事 ， 我 是 代表 所有 的 這裡 附近 鄰居 。,0,0,1,0
4066_5, 不過 ， 我 必須 提出 一下 您 的 工廠 最近 的 吵 聲音 和 臭味 。,0,0,1,0
4066_6, 有 一些 鄰居 抱怨 了 晚上 的 時候 ， 因為 吵 聲音 所以 他們 睡 不 著 ， 再 說 讓 他們 孩子 害怕 這些 奇怪 的 音 。,0,0,1,0
4066_7, 對於 臭味 ， 颳 一 陣 大 風 的 時候 ， 臭味 會 瀰漫 完全 附近 ， 令 人 有所 想 吐 。,0,1,0,1
4066_10, 雖然 白日 的 時候 造成 吵 聲音 是 在所難免 ， 但是 晚上 是 休息 時間 ， 所以 我們 鄰居 要 問 您 馬上 結束 夜班 ， 加班 什麼 種 的 晚上 工作 。,1,1,1,0
4066_11, 這樣 的話 ， 您 的 公司 會 繼續 工作 而 不 打擾 鄰居 。,1,0,0,0
4066_12, 關於 臭味 ， 颳 一 陣 大 風 的 時候 請 您 暫 結束 造成 臭味 的 動作 。,0,0,1,0
4066_13, 而且 ， 我 對 自然 工業 產品 很 有 研究 ， 有 可能 我 會 幫 您 的 公司 採取 一 個 又 有利 又 保護 環境 的 工作 做法 。,0,1,1,0
4066_14, 要是 您 會 想出來 一 個 另外 的 解決 辦法 ， 我們 鄰居 都 很 願意 跟 您 商量 。,0,0,1,0
4066_15, 但是 這些 問題 需要 您 的 小心 的 注意 ； 要是 不會 快 解決 了 ， 否則 的話 我們 鄰居 不得不 寫給 代表 我們 的 政治家 一 封 描寫 目前 情況 的 信 。,1,1,1,0
4066_16, 而且 ， 王 先生 這 個 鄰居 是 一 位 很 有 本事 的 記者 ， 他 的 報紙 對 自然 環境 的 問題 特別 有 興趣 。,1,0,1,0
4066_17, 我 覺得 您 的 公司 和 司 上 不會 欣賞 這樣子 的 媒體 注意 。,0,0,1,0
4068_0, 您 好 ， 李 廠長 ， 我 叫 王天華 ， 是 個 在 您 的 工廠 附近 住 的 人 。,0,0,0,1
4068_2, 從 早 您 的 工廠 就 開始 稼動 ， 那 個 時候 一定 有 聲音 ， 就 讓 我們 醒來 ， 有 人 說 由於 工廠 聲音 的 影響 ， 他 最近 一直 睡 得 不 夠 。,1,0,1,0
4068_3, 而且 ， 您 的 工廠 從 早上 到 晚上 一直 開 ， 發生 不 習慣 聽得 聲音 ， 我們 擔心 會 害 我們 的 聽力 。,1,1,1,0
4068_4, 關於 臭味 ， 我們 希望 您 了解 我們 的 痛苦 ， 我們 可 不 知道 您 的 工廠 處理 什麼 東西 ， 不過 從 那裡 發生 的 臭味 ， 無論 在 何處 ， 我們 都 聞 得 到 。,1,0,1,0
4068_5, 這下子 ， 我們 會 得到 臭味 的 壞 影響 ， 比如說 ， 聞起來 臭味 ， 就 感覺 不 舒服 ， 不 想 做 事情 。,0,0,1,0
4068_6, 這樣 情況 下去 的話 ， 家庭 的 氣氛 ， 跟 鄰居 的 關係 會 改壞 。,0,0,1,0
4068_7, 為 了 我們 跟 您 的 工廠 維持 ， 真 希望 按照 我們 的 要求 您 就 開始 處理 這 件 事情 。,0,0,1,1
4068_8, 首先 我們 希望 您 把 您 的 工廠 開 的 時間 改 晚 ， 我們 的 要求 是 早上 九點 開始 的 。,1,1,0,0
4068_11, 要是 三 個 月 以內 ， 您 沒有 答應 我們 的 要求 ， 我們 就 沒有 辦法 原諒 您 的 工廠 害 我們 的 事情 。,0,0,1,0
4068_12, 這下子 ， 我們 去 法院 的 。,1,0,1,0
4068_13, 在 法律 下 ， 應該 我們 跟 您 的 公司 公平 地 決定 。,1,0,0,1
4068_14, 我們 都 確定 我們 的 抱怨 會 接受 的 。,1,0,0,0
4068_15, 不過 最好 這樣 的 事情 發生 ， 而 真 希望 您 了解 我們 的 決意 。,1,0,1,0
4069_1, 我 是 王天華 ， 代表 我們 社區 跟 您 商量 ， 討論 解決 您 工廠 所 造出 的 噪音 和 臭味 的 問題 ．,0,0,1,0
4069_2, 您 工廠 在 我們 這 社區 造就 工作 機會 與及 成就 了 很多 公益 活動 ， 您 在 我們 社區 亦 有 些 名聲 。,0,0,1,0
4069_5, 很 可惜 的 是 ， 最近 不 知道 是否 您 工廠 的 運作 出 了 一點 差錯 ， 而 造成 了 明顯 的 噪音 和 臭味 ， 使 令 我們 整 個 鄰居 無法 安居樂業 ， 我們 各 戶 各 家 有 老 有 少 ， 一般 上班 貴族 ， 而且 還 有 早出晚歸 ， 龐大 的 噪音 以及 無法 忍受 的 臭味 不 因 時間 的 變遷 而 有 減低 。,0,1,1,0
4069_7, 因為 這 是 居家 地區 ， 您 可以 把 噪音 的 儀器 遠離 靠近 居家 的 這 一 邊 ， 或者 安裝 隔音 設備 ； 也許 您 有 工業 社區 的 分行 ， 可以 把 這些 噪音 與 臭味 的 儀器 搬移到 那邊 。,0,0,1,0
4069_8, 最 不 好 的 狀況 ， 或者 運作 時間 可以 改為 人群 比較 少 的 時段 操作 。,1,0,1,0
4075_1, 我 是 住在 貴 工廠 的 王天華 。,1,0,0,0
4075_4, 另外 ， 不少 人 抱怨 因為 最近 他們 不能 開 窗戶 讓 空氣 流動 流動 ， 否則 這 會 使 貴 廠 製造 臭味 進入 於 他們 房子 裡頭 。,1,0,1,0
4075_5, 我們 所有 的 鄰居 都 認為 這 件 事情 可以 讓 貴 公司 進一步 ， 同時 為 我們 唯一 能 存活 的 房子 減少 傷害 。,1,0,1,0
4075_6, 大家 都 覺得 我們 目前 的 技術 足夠 發達 ， 因此 貴 公司 透過 技術 投資 或許 能夠 解決 我們 目前 面臨 的 問題 。,0,0,1,0
4075_7, 然而 ， 我們 明明 知道 目前 經濟 不景氣 ， 所以 可能 貴 公司 可能 沒有 足夠 的 錢 來 解決 問題 ， 這 我們 可以 理解 。,0,1,0,0
4075_8, 因此 ， 我們 住在 貴 廠 的 鄰居 都 願意 把 一 筆 錢 給 貴 公司 ， 但是 如果 這樣 做 的話 ， 拜託 廠長 趕快 處理 問題 ， 因為 目前 有 人 真是 很 失望 。,1,0,1,0
4075_9, 聽說 我們 旁邊 的 一 個 老太太 想 自尋 短路 ！,0,0,1,0
4075_10, 我們 鄰居 都 相信 廠長 會 盡量 去 處理 該 問題 ， 不過 若是 廠長 反而 不 聆聽 我們 聲音 ， 我們 會 利用 其他 的 手段 來 表達 我們 不滿 。,1,0,0,0
4075_11, 我們 鄰居 當中 有 一些 記者 ， 另外 還 有 我們 市長 的 一 個 好朋友 。,0,1,0,0
4075_13, 不過 ， 我們 還是 希望 共同 地 去 處理 該 問題 。,1,1,0,0
4075_14, 最後 ， 我 建議 廠長 盡快 跟 我們 民眾 聯絡 或者 親自 來 我們 這邊 來 親眼 看 當地 情況 如何 。,0,0,1,0
4078_8, 隨著 工廠 的 噪音 和 臭味 惡化 ， 我們 社區 的 環境 也 有 相對 的 惡化 。,1,1,1,0
4078_10, 這 個 社區 ， 歷史 長久 ， 也 算 很多 家庭 的 安樂窩 ， 如 因 工廠 的 運作 而 被 逼迫 就 真的 很 可惜 。,1,0,1,0
4078_11, 我們 希望 你 聽到 我們 的 訴求 後 ， 會 採取 適當 的 策略 來 解決 問題 。,1,0,0,0
4078_15, 若 你 不 適當 的 處理 問題 ， 我們 不 排除 會 採取 法律 行動 。,0,0,1,0
4078_17, 我們 先 跟 你 致函 就 是 希望 可以 和解 這 件 事情 。,0,0,1,0
4078_18, 我們 樂意 地 要 邀請 你 跟 我們 做出 質詢 。,0,1,1,0
4079_2, 我 是 住 你 的 工廠 附近 的 王天華 。,1,0,0,0
4079_7, 因為 工廠 的 噪音 很 大 ， 我們 打電話 的 時候 ， 聽 不 清楚 對手 的 聲音 跟 會話 內容 。,0,0,1,0
4079_11, 臭味 的 問題 也 給 我們 不 愉快 和 不 好 的 影響 。,1,0,0,0
4079_13, 還 有 ， 如果 在 外面 乾 衣服 的話 ， 我們 的 衣服 變臭 。,0,0,1,0
4079_14, 我 覺得 從 你們 的 工廠 來 的 臭味 裡 應該 有 對 我們 的 身體 不 好 的 化學 的 物質 ， 所以 可能 對 我們 的 健康 不 好 。,0,0,1,0
4079_18, 我們 知道 你們 沒辦法 不 發 聲音 。,0,0,1,0
4079_24, 如果 李 廠長 不 處理 這 件 事 的話 ， 我們 開始 準備 告訴 政府 還是 不 讓 你們 的 工廠 做 東西 跟 工作 。,0,1,0,0
4079_25, 可是 我們 希望 和平 的 解決 。,0,0,1,0
4079_27, 所以 拜託 你們 趕快 改變 這 件 事情 跟 情況 。,0,0,1,0
4079_28, 我們 希望 我們 都 是 真 的 幸福 的 生活 跟 工作 。,0,0,1,0
4081_2, 這 個 問題 不 是 現在 才 發生 而 發生 了 很 長 時間 了 。,1,0,1,0
4081_4, 不 是 我 個人 這樣 覺得 而 我 鄰居 也 是 這麼 認為 ， 因此 ， 今天 我 代表 我 鄰居 要求 你 找 辦法 早點 處理 這 個 問題 ， 讓 我們 生活 的 環境 更加 良好 ， 生活 環境 良好 身體 才 不會 受到 環境 惡化 的 影響 。,1,0,1,0
4081_5, 為了 解決 噪音 的 問題 ， 我 建議 你 工廠 牆壁 應該 安裝 隔音 玻璃 ， 或者 你 儘量 改善 工廠 裏面 機械 質量 。,1,0,0,0
4081_8, 我們 都 是 重視 講 道理 的 人 ， 所以 不 想 把 問題 搞 得 太 複雜 ， 譬如 起 牌子 、 拉 白布 到 你 工廠 那裡 抗議 ， 我 覺得 沒有 必要 這樣 做 ， 所以 我們 希望 透過 彼此 溝通 的 方式 來 解決 問題 ， 這樣 就 不會 給 你我 帶來 很多 麻煩 。,0,0,1,0
4081_10, 如果 ， 我們 的 問題 就 被 你 擱置不理 ， 或者 對 我們 沒有 如願 的 解決 或者 解決 一半 ， 我們 就 沒辦法 只好 採取 另外 一 種 解決 方式 ， 就 是 透過 法院 來 幫 我們 解決 。,1,1,1,1
4082_1, 我 是 王天華 ， 現在 我 家 住在 您 的 廠長 附近 。,0,0,1,0
4082_2, 首先 ， 很 抱歉 已經 跟 你 說 這 種 實話實說 的 我 ， 最近 李 先生 的 廠長 發生 兩 件 事情 ， 不僅 令 我 的 家人 覺得 很 不 方便 ， 連 我 的 鄰居 也 覺得 非常 懊惱 。,0,1,1,0
4082_3, 第一 事情 就 是 廠長 的 鬧音 ， 讓 我們 家 裡 的 孩子們 無法 集中 看書 ， 老人家 就 不能 睡覺 ， 這樣 如果 延長 下去 ， 那麼 我們 的 生活 質量 越來越 低落 。,1,0,1,0
4082_4, 對於 這 個 問題 的 反應 ， 不 是 我 個人 的 意見 ， 而是 全 鄰居 想 表達 的 願望 。,0,1,1,0
4082_5, 第二 問題 就 是 廠長 的 臭味 ， 最近 廠長 裡面 發出 一 種 很 難聞 的 味道 ， 這 種 味道 不只 讓 我們 村 裡 的 空氣 汙染 ， 而 還 讓 大家 覺得 害怕 ， 特別 在 吃飯 的 時候 ， 如果 突然 臭味 飛來 那 就 無法 吃下去 。,1,0,1,0
4082_6, 特別 的 是 ， 在 我 村里 ， 最近 有 一 個 老婆婆 ， 因為 對 臭氣 很 容易 被 激動 與 離家 出走 了 。,0,1,1,0
4082_7, 在 這 種 情況 下 ， 雖然 我 本身 也 知道 李 先生 也 是 因為 生涯 活動 才 這樣子 ， 而且 也 是 不得已 才 讓 這 件 事 發生 ， 沒有 任何 人 希望 事情 會 變成 這樣 。,0,1,1,0
4082_9, 但是 ， 坦白 的 說 我 也 是 因為 大家 的 生活 與 健康 才 不得已 與 老闆 說 。,1,1,0,0
4082_10, 最後 ， 我 替 大家 說 警告 就 不 是 ， 但是 我們 都 希望 李 先生 趕快 處理 這 件 事情 ， 免得 事情 鬧 得 很 大 ， 那 時候 就 無法 受理 了 。,0,0,1,1
4082_11, 祝 您 健康 ， 家庭 安樂 ， 及 希望 在 最早 的 時間 中 就 收到 您 的 回應 ， 不然 我們 會 請 更 高 的 有 權 者 處理 的 。,0,0,1,0
4084_2, 因為 你們 的 工廠 設 在 我們 的 鄰居 上 造成 了 不少 影響 ， 例如 噪音 問題 和 你們 排出來 的 汙染物 造成 我們 的 困擾 。,0,1,1,0
4084_3, 這 一些 和 噪音 不但 讓 我們 鄰居 的 人 無法 睡眠 ， 我們 這裡 的 人 也 要 上班 啊 ， 很多 鄰居 因為 睡 不 飽 造成 他們 無法 好好 的 上班 。,0,0,1,0
4084_4, 加上 排氣物 的 臭味 讓 我們 都 每 天 得 戴上 口罩 或是 閉 著 鼻子 每 一 次 我們 經過 我們 的 鄰居 。,1,0,0,1
4084_5, 我們 希望 廠長 能 解決 這 個 問題 ， 例如 你們 可以 盡量 用 一些 可 控制 噪音 的 機器 ， 或是 你們 可以 買 新 的 比較 不會 造成 噪音 這麼 大 的 機器 。,0,0,0,1
4084_10, 假如 你們 沒有 把 這 件 事情 解決 的話 ， 首先 我們 會 將 這 件 事情 跟 地方 的 議員 投訴 。,0,1,0,0
4084_12, 這樣 的話 你們 不但 被 罰單 ， 而且 你們 恐怕 會 沒辦法 在 這邊 營運 下來 ， 或是 我們 會 向 一些 媒體 報導 讓 你們 公司 關閉 。,1,0,1,0
4084_13, 我們 這 一 封 信 只是 希望 貴 公司 能 了解 我們 這裡 的 鄰居 ， 改善 你們 的 態度 對 環境 和 我們 的 生活 上 的 干擾 。,0,0,1,0
4084_14, 因為 這裡 也 是 住 了 不少 人口 ， 我們 也 希望 可以 跟 你們 貴 公司 和好 關係 。,0,1,0,1
4087_6, 那些 問題 ， 對 我們 來 說 ， 是 很 麻煩 。,1,0,0,0
4087_8, 請 您 替 我們 分享 一下 ， 如果 您 也 遇到 那些 問題 ， 您 會 怎麼樣 ？,0,0,1,0
4087_9, 我 想 我們 住 在 這裡 附近 住 得 很 久 了 ， 大家 都 有 感情 ， 都 有 互相 尊重 的 精神 ， 所以 今天 我 希望 您 會 了解 我們 的 情況 ， 幫 我們 處理 貴 工廠 的 噪音 、 臭味 這 兩 個 問題 。,0,0,1,0
4087_10, 我們 希望 下 個 禮拜 這 件 事情 會 解決 ， 大家 兩 邊 都 滿意 ， 開開心心 地 當 好朋友 。,0,0,1,0
4087_11, 但是 ， 如果 貴 工廠 不 尊重 我們 ， 我們 也 沒辦法 ， 就 請 警察 、 用 律法 來 幫 我們 把 這 件 事情 解決 。,0,1,1,0
4087_12, 大家 都 希望 貴 工廠 的 合作 。,0,1,0,0
4090_3, 希望 您 可以 理解 我們 的 困擾 ， 並且 請 您 幫忙 改善 一下 的 狀況 。,0,1,0,0
4090_5, 此 兩 件 事情 已 持續 快 一 個 月 ， 而且 一 整 天 都 會 聞到 的 臭味 以及 聽到 噪音 。,1,1,1,0
4090_7, 對於 一 整 天 工廠 產生 的 噪音 ， 居民 每 天 晚上 都 很 難 入眠 。,0,0,1,0
4090_9, 大家 睡眠 品質 不佳 ， 生活 品質 也 被 影響 不 小 。,0,0,1,0
4090_11, 關於 處理 這 兩 件 事情 的 方法 ， 我們 社區 有 討論 過 如何 改善 此 兩 件 問題 。,0,0,1,0
4090_12, 以 我們 的 判斷 ， 工廠 產生 的 噪音 應該 是 由 您 在 機器 運作 上 ， 而且 工廠 本身 是 已經 很 老 的 建築物 ， 難免 隔音 不佳 。,1,0,1,0
4090_15, 對於 臭味 此 部分 ， 我們 發現 這些 味道 是 由 您 工廠 後面 的 垃圾場 和 水道 。,0,0,1,0
4090_16, 工廠 的 垃圾場 沒有 分類 好 ， 希望 李 廠長 可以 處理 垃圾場 清理 和 工廠 髒水 的 消毒 才 能 排到 水道 。,1,1,1,0
4093_1, 首先 要 跟 您 介紹 一下 ， 我 本人 是 王天華 ， 我 是 住在 您 的 工廠 附近 。,0,1,0,0
4093_2, 我 本人 從小到大 就 已經 住 在 這 個 地方 。,0,1,1,0
4093_3, 這 地方 從 久 以前 到 現在 有 甚麼 改變 我 都 了解 。,1,0,0,0
4093_6, 由於 此 原因 我 代表 我們 所 住在 您 的 工廠 附近 寫 了 一 封 信 想要 您 了 解 最近 的 情況 。,1,1,0,0
4093_7, 最近 我們 發現 ， 您 的 工廠 造出來 的 噪音 和 臭味 讓 我們 鄰近 居受不了 。,0,0,1,0
4093_8, 你 的 工廠 機器 聲音 是 還 蠻 大聲 ， 我 家 已經 離 您 的 工廠 很 遠 ， 可是 還 會 聽到 。,1,0,0,0
4093_9, 我 不 太 瞭解 您們 晚上 是 不 是 有 上班 ， 因為 到 了 半夜 我們 都 還 會 聽到 您們 工廠 的 噪音 。,1,0,0,0
4093_12, 第二 個 問題 ， 您們 工廠 造出來 的 臭味 ， 也 是 越來越 強烈 。,1,0,0,0
4093_13, 您們 應該 了解 這 臭味 是 會 自然而然 的 被 我們 聞到 。,0,0,1,0
4093_18, 由於 此 這些 事情 ， 我 寫 這 封 信 ， 希望 廠長 可以 處理 這 事情 。,1,0,0,0
4093_20, 希望 馬上 我們 會 收到 您 的 回信 。,0,0,0,1
4095_1, 我 叫 王天華 ， 是 一 個 您 的 工廠 附近 居民 。,0,0,0,1
4095_2, 我 當 鄰居 住人 的 代表 用 這 封 信 寄給 您 來 表示 最近 您 工廠 的 行動 讓 我們 不 開心 。,0,1,0,0
4095_3, 原因 有 兩 個 ， 一 是 您 的 工廠 開始 非常 高 的 聲音 ， 每 天 一直 聽 ， 聽 個 不停 ， 讓 我們 不能 好好 的 休息 。,1,0,1,0
4095_4, 本來 您們 的 工人 只要 從 早上 到 下午 工作 ， 但是 上 個 月 每 個 晚上 您們 的 工人 也 要 上班 ， 用 一些 機器 發 我們 受不了 的 噪音 ， 沒辦法 睡覺 。,0,0,1,1
4095_5, 一 是 您 工廠 發出 臭味 的 氣 讓 我們 喝 的 水 、 吃 的 食物 有 很 奇怪 的 味道 。,0,1,0,0
4095_7, 我們 覺得 有 一些 做 事 李長廠 可以 提出來 減少 噪音 和 臭味 的 問題 。,0,0,1,0
4095_8, 例如 ， 晚上 的 時候 您 可以 讓 工人 做 不會 發 很 高 聲音 的 工作 ， 打掃 、 準備 資源 、 送給 客人 他們 訂 的 產品 之類 的 行動 。,1,0,0,0
4095_9, 一方面 他們 不會 發噪音 會 麻煩 我們 ， 另外 一方面 您 的 工廠 的 行動 不會 受到 很 大 的 影響 。,0,1,1,0
4095_10, 此外 還 有 臭味 的 問題 ， 我們 還 不 知道 什麼 方法 可以 解決 這 種 問題 ， 但是 今天 在 網路 我 找到 一 個 網頁 提供 公司 的 服務 是 減少 工廠 的 廢氣 。,1,0,0,1
4095_11, 李長廠 您 可以 檢查 如果 這 公司 的 做 事 適合 您 工廠 。,0,1,1,0
4095_12, 如果 這 個 月 這些 問題 的 情況 沒有 好轉 ， 我們 就 去 您 工廠 對面 抗議 。,0,0,1,0
4095_13, 更何況 您 客人 來 工廠 訪問 的 時候 ， 我們 要 給 他們 試試 看 您 工廠 汙染 的 我們 的 食物 ， 而且 給 他們 聽聽 您 工廠 發 噪音 時 的 錄音帶 ， 讓 他們 知道 您 工廠 影響 我們 的 生活 。,1,1,1,0
4095_14, 我們 希望 李長廠 很 快 想 辦法 來 解決 這 個 問題 ， 這樣子 我們 可以 避免 衝突 。,0,0,1,0
4097_5, 但 希望 您們 可以 在 我們 居民 的 角度 看 一 看 ， 尤其 是 對 孩子 的 生活 有 多麼 不 好 的 影響 。,0,0,1,0
4097_6, 我 想 您們 也 有 自己 的 孩子 ， 可以 了解 我們 的 操心 。,0,0,1,0
4097_8, 所以 我們 希望 李 廠長 可以 想 辦法 解決 完全 這 個 事情 。,0,0,0,1
4097_9, 在 目前 ， 如果 還 不能 完全 解決 噪音 和 臭味 的 問題 ， 我們 希望 工廠 可以 最 大 限制 。,1,0,0,0
4097_10, 白天 是 還可以 ， 但是 大家 休息 和 睡覺 的 時候 ， 請 貴 工廠 注意 自己 的 活動 ， 讓 不 影響到 大家 的 生活 。,1,1,0,0
4097_11, 後來 如何 解決 這 個 問題 ， 我 想 您們 工廠 也 有 自己 的 辦法 ， 是 不 是 ？,0,0,1,0
4097_12, 我們 是 在 友誼 、 一起 解決 問題 的 精神 上 寫 這 封 信 給 您 ， 希望 您們 的 合作 。,0,0,1,0
4097_13, 如果 您們 工廠 覺得 解決 問題 太 難 了 或是 不 想 合作 ， 這樣 我 只 不好意思 請 法官 來 幫 我們 這 個 忙 。,0,1,1,0
4097_14, 我們 都 有 家庭 ， 都 想 把 最 幸福 的 生活 來 給 我們 親愛的 人 ， 沒有 人 想 為難 您們 的 工作 和 生活 方式 ， 希望 您們 對 我們 生活 也 有 這樣 的 想法 。,0,1,0,0
4098_2, 突然 冒昧 的 寫信 給 您 ， 真 不好意思 。,0,0,1,0
4098_3, 我 是 這 鄰居 的 代表 敝姓 王 。,0,0,1,0
4098_5, 你們 在 這裡 蓋 工廠 開始 營運 後 ， 已 經過 了 好幾 年 我們 鄰居 人 一直 忍耐 、 跟 你們 甚麼 意見 都 沒有 說 ， 但 大家 已經 都 受不了 了 。,0,1,0,0
4098_7, 還 有 應該 臭味 的 關係 ， 很多 人 患 了 氣喘 。,1,0,0,0
4098_8, 我們 能 了解 你們 也 要 做生意 ， 而且 我們 鄰居 裡 也 有 很多 人 在 您 家 工廠 工作 ， 但 連 夜裡 都 一直 有 噪音 的話 真 受不了 。,0,0,1,0
4098_9, 請 李 廠長 盡量 早一點 修改 現在 的 情況 。,0,0,1,0
4098_11, 而且 如果 可以 的話 ， 蓋 一 個 防 音 設施 。,0,0,1,0
4098_14, 如果 沒有 証實 反應 的話 ， 我們 還是 要 做 法律 上 的 手續 。,0,0,1,0
4098_16, 老實說 ， 連 律師 都 已經 選好 了 。,1,0,0,0
4098_17, 而且 ， 可以 利用 媒體 曝光 這 件 事情 ， 這 應 損害 你們 企業 的 印象 ， 所以 可能 對 你們 企業 未來 的 營運 來 說 留下 了 很 大 的 痕跡 。,1,1,0,1
4098_18, 我們 絕不 想 恐嚇 您 ， 只 想 回復 以前 你們 來 這裡 之前 的 安靜 的 環境 而已 。,0,1,0,0
4098_19, 希望 廠長 早一點 證實 地 對待 。,0,0,1,0
4098_20, 致敬,0,1,0,0
4099_7, 噪音 程度 已經 達到 我們 無法 忍受 的 極限 。,1,0,0,0
4099_9, 實在 嚴重 的 影響到 我們 這些 居民 的 生活 。,0,0,1,0
4099_15, 優良 的 生活 環境 對 每 個 人 是 非常 重要 的 。,1,0,0,0
4099_18, 最後 希望 您 能夠 聽到 居民 們 的 心 聽 ， 盡快 給 我們 一 個 合理 的 處理 方案 ， 還給 居民 一 個 安靜 的 生活 環境 。,0,0,1,0
4105_2, 我 本人 叫 王天華 ， 我 是 代替 鄰居 們 寫 了 這 封 信 給 李 廠長 ， 因為 最近 我們 所有人 住在 你們 的 公司 工廠 附近 一直 忍耐 你 的 工廠 所 造成 困擾 ， 關於 你們 工廠 所 造成 水 及 噪音 的 問題 ﹐ 也 真 希望 您 會 考慮 我們 所 提到 的 要求 ， 要不然 我們 會 不 客氣 您 的 公司 工廠 。,1,1,1,1
