id,sentence,M,R,S,W
2604_13, 那 個 時候 我 真的 知道 要 問 誰 。,1,0,0,0
2604_14, 可是 她 一 到 我 臉 變 不 一樣 她 就 立刻 問 我 。,0,0,1,0
2604_15, 因為 我 覺得 她 是 可以 可靠 的 人 所以 我 可以 很 放心 告訴 她 我 的 事情 。,1,1,0,0
2604_16, 我 每 次 碰到 很 難 的 問題 ， 她 一定 會 幫 我 決解 而且 她 給 我 很多 意見 讓 我 考慮 我 的 動作 。,0,0,1,0
2604_17, 每 次 我 做 不 好 的 事 ， 她 跟 我 說 ， 沒關係 ， 上 一 次 當 ， 學 一 次 乖 。,0,1,0,0
2604_20, 可是 到 現在 我 跟 她 的 關係 還 很 好 。,0,0,1,0
2604_21, 不管 她 在 那麼多 遠 的 地方 ， 沒有 人 能 取代 她 的 地位 在 我 的 心 裡 。,0,1,0,1
2607_1, 雖然 她 外表 、 個性 都 很 好 ， 可是 我 最 欣賞 她 能 提出 讓 人 或 事情 可以 變更 好 的 意見 。,1,0,0,0
2608_0, 是 劉義光 。,1,0,0,0
2608_1, 他 是 台灣人 ， 男性 ， 一 位 修行 者 。,1,0,0,0
2608_2, 現在 跟 我 一起 住 ， 可是 千萬 不要 誤會 。,1,0,0,0
2608_3, 我 住 的 地方 是 佛堂 ， 所以 幾 個 人 一起 住在 佛堂 。,1,0,0,0
2608_4, 他 也 是 跟 我 一起 住 的 人 中 一 個 人 而已 。,1,1,1,0
2608_9, 他 黑黑 的 ， 瘦瘦 的 ， 滿 面笑容 的 樣子 ， 令 我 的 心 裡 輕鬆 一點兒 。,1,0,0,0
2608_10, 跟 他 一起 生浩 的 時間 ， 已經 過 了 一 年 半 。,0,0,1,0
2608_11, 他 為 了 別人 ， 連 小小 的 事情 也 關心 。,1,0,0,0
2608_13, 他 做 了 這樣 的 舉止 讓 我 特別 欣賞 他 。,0,0,1,0
2608_16, 我 從 他 的 行動 舉止 學到 很多 做法 ， 他 給 我 一 條 標竿 榜樣 的 路 ， 我 永遠 忘不了 他 的 恩德 ， 我 非常 感謝 他 。,1,1,1,0
2609_0, 離 現在 不過 五 年 ， 我 就 認識 了 一 個 哥哥 。,1,1,0,0
2609_1, 其實 小時候 也 應該 見 過 他 ， 但是 那 時候 一起 辦 一 個 事情 ， 然後 跟 他 才 有 了 緣分 。,1,0,1,0
2609_2, 他 不僅 是 個 盡責 的 人 ， 也 是 個 健壯 的 人 ， 而 讓 我 覺得 平穩 。,1,1,0,0
2609_3, 而且 他 很 靜聽 我 說 的 話 ， 使 人 感到 舒服 。,1,0,1,0
2609_5, 有 一 天 ， 很多 人 聚 在 別人 的 家 一起 用餐 時 ， 我 不 小心 把 我 的 整 個 餐具 都 打破 了 。,0,1,0,0
2609_8, 這 種 事情 別人 也 會 做到 的 ， 可是 重要 的 是 ， 當時 和 後來 他 都 不 說 我 的 錯 ， 沒 怪 我 ， 只 是 安 我 而已 。,1,0,1,0
2609_9, 我 覺得 我 旁邊 就 有 他 ， 如果 不 在 我 身邊 ， 但是 也 算是 在 我 心 裡 ， 於是 我 應該 會 過 好好兒 的 日子 。,1,1,1,1
2610_2, 雖然 不至於 明星 那麼 帥 ， 但 挺 好看 的 ， 只 是 胖 了 點 。,1,0,0,0
2610_3, 他 說話 很 直接 ， 有一點 嘮叨 ， 小時候 ， 我 覺得 他 很 兇 ， 所以 很 怕 他 ， 但 懂事 以後 ， 我 了 解 ， 全 都 為 我 好 。,1,0,0,0
2610_8, 雖然 他 說 得 很 輕鬆 ， 但 對 我 印象 很 深刻 。,0,0,1,0
2610_9, 還 有 ， 在 我 上 次 寫作 提到 的 ， 腳 痛 的 時候 ， 爸爸 的 努力 和 耐心 ， 背 我 下 樓梯 ， 到處 帶 我 去 治療 ， 真 讓 我 真正 感覺到 爸爸 的 愛 。,0,0,1,0
2610_11, 現在 在 台灣 一 個 人 住 ， 我 發現 ， 爸爸 以前 的 嘮叨 和 所 教 的 ， 對 我 的 影響 真不少 ， 教 我 真正 做人 。,1,0,0,0
2611_1, 他 也 是 來 台北 為 了 學 中文 ， 所以 我們 在 某 一 個 國語 中心 認識 的 。,1,0,0,1
2611_5, 我 的 想法 如下 ： 使 而 ， 他 曾經 跟 我 說 ， 學 中 中無止盡 ， 你 絕對 必須 先 要 建立 自信 ， 進而 確定 目標 。,0,1,1,0
2611_6, 繼而 ， 你 必須 朝 一 個 特定 的 方向 並且 造成 固定 的 路 。,0,0,1,0
2611_10, 我 中意 他 這 種 意思 ， 所以 我 到 目前 為止 在 努力 之下 ， 聚精會神 於 學 中文 ， 融會貫通 中文 是 指日可待 。,1,0,1,0
2611_11, 我 現在 成功 歸功於 我 欣賞 的 人 。,1,0,0,0
2612_0, 幸子 ， 她 是 個 我 高中 同學 ， 當時 我們 只是 普通 朋友 而已 ， 後來 我 遇到 困難 時 ， 她 一直 鼓勵 我 而 變成 好朋 了 。,1,1,0,0
2612_4, 她 果然 找到 不錯 的 工作 ， 雖然 公司 對 她 的 要求 頗 高 ， 但是 她 是 個 很 有 責任感 的 人 ， 因此 不斷 地 學習 努力 最後 受到 大家 的 肯定 。,0,0,0,1
2615_3, 他 是 一 個 非常 傳統 ， 同時 也 非常 嚴謹 的 一 個 人 。,1,0,0,0
2615_4, 但 隨著 年紀 漸漸 增長 ， 他 越來越 是 放鬆 ， 而且 我 還 發現 他 還 保有 童心 － 有時候 他 甚至 還 會 吵 著 要 吃 冰淇淋 。,0,1,0,0
2615_7, 根據 他 的 說法 是 － 他 要 盡可能 表現 一 個 良好 親 的 形象 。,0,0,1,0
2615_9, 我 覺得 我 父親 最 難 的 地方 在於 － 他 懂得 適時 放手 ， 讓 他 的 子女 們 去 過 他們 想要 的 生活 ， 經歷 他們 所 該 經歷 的 。,0,0,1,0
2627_2, 我 告訴 你 下 個 月 個 天氣 還好 。,0,0,1,0
2627_4, 我 知道 你 很 忙 ， 可是 我 希望 你 好幾 天 留在 台灣 。,0,0,0,1
2627_9, 有 很多 小吃 的 菜 ， 再 說 有 很 便宜 的 衣服 。,0,1,1,0
2627_11, 我 沒 去 過 ， 但是 我 聽說 漂漂亮亮 的 地方 。,1,0,1,0
2627_12, 如果 我們 的 時間 夠 了 ， 我們 可以 到 台南 去 。,0,1,0,0
2627_15, 我 覺得 她 是 最 不 好 種 的 室友 。,1,0,0,1
2627_17, 我 每 天 問 她 洗 她 的 髒 碗 髒 盤子 ， 可是 她 不 願意 。,0,0,1,0
2627_18, 真的 麻煩 。,1,0,0,0
2627_19, 我 每 天 有 兩 個 小時 的 中文課 ， 所以 你 來 的 時候 ， 那 兩 個 小時 要 跟 我 室友 談話 。,0,0,1,0
2627_21, 現在 我 要 上課 。,1,0,0,0
2627_23, 我 不 緊張 ， 因為 我 準備好 了 。,1,0,0,0
2627_24, 噢 ， 我 要 問 你 可不可以 從 美國 帶 我 的 最愛 吃 的 菜 ？,1,1,0,0
2627_25, 台灣 沒有 ， 我 好 想 吃 。,1,0,0,0
2628_2, 下 個 月 你們 到 臺灣 來 看 我 ， 真的 很 高興 。,1,0,0,0
2628_3, 所以 我 現在 打算 先 到 台南 去 玩 一 玩 再 回到 台北 Ｘ街 。,0,1,1,0
2628_4, 因為 我 朋友 住 在 台南 ， 他 說 他 會 開車 ， 所以 哪裡 去 都 方便 ， 所以 我們 想 去 哪裡 可以 告訴 他 。,0,1,0,1
2628_5, 而且 台南 的 水果 ， 吃 的 東西 ， 又宜 便 又 好吃 。,1,0,1,0
2628_7, 在 台南 的 天氣 ， 晴天 的 話 並 不 冷 。,0,1,0,0
2628_8, 所以 不 需要 那麼 厚厚 的 外套 。,0,0,1,0
2628_10, 如果 會 下雨 的話 ， 早晚 的 氣溫 變 冷 。,1,1,0,0
2628_13, 我 想起來 了 ， 還 有 我們 去 台南 的 時候 ， 我 想 介紹 你們 台南 的 孔子廟 跟 木瓜 牛奶 。,1,0,0,1
2628_15, 在 最後 兩 天 在 台北 一起 ＸＸ 好 嗎 ？,1,1,0,0
2628_16, 現在 這 紙 上 ， 我 想 寫 的 心 裡 寫 不 上 。,1,0,1,0
2629_2, 我 聽到 你們 下 個 月 要 到 台灣 來 看 我 的 消息 ， 我 就 很 高興 ， 現在 才 三月 ， 可是 台灣 的 天氣 很 熱 。,1,0,0,0
2629_3, 在 四月 比 韓國 那麼 熱 ， 所以 您們 準備 夏天 的 衣服 ， 最近 我 想 一 想 ， 您們 來 台灣 的 時候 去 什麼 地方 比較 好 ， 所以 很 忙 ， 我 覺得 先 看 台北市 內 的 特別 地方 ， 比方說 ， 世界 上 最 高 的 一零一 大樓 還 有 故宮 博物館 。,1,1,1,1
2629_4, 這 裡面 有 很 久 很 重要 東西 ， 在 台灣 有 各 種 各 樣 的 水果 。,1,0,1,0
2629_6, 還 有 我們 一定 去 鼎泰豐 。,1,0,0,0
2629_7, 這 家 餐廳 的 小籠包 很 有名 ， 所以 很多 旅客 一定 去 這 家 餐廳 。,1,0,0,0
2629_8, 還 有 您們 注意 一下 ， 在 台灣 的 陽光 很 強 。,0,1,0,0
2629_9, 您們 一定 帶 太陽眼鏡 來 台灣 。,1,0,0,0
2629_10, 我 希望 快 一點 來 四月 。,0,0,0,1
2629_11, 那 時候 ， 我們 家人 一起 做 很 愉快 的 台灣 旅行 。,1,0,1,0
2629_14, ２００７ ． ０３ ． ２３ 敬 女兒 昭廷,0,0,1,0
2630_1, 妳 來 台灣 的 準備 怎麼樣 ？,1,0,0,0
2630_2, 飛機票 已經 買 得 到 嗎 ？,1,0,1,0
2630_4, 妳 想要 去 的 墾丁 是 從 高雄 坐 巴士 ， 大概 二 個 小時 左右 ， 所以 我們 到 了 高雄 就 在 那裡 觀光 一下 ， 然後 才 坐 巴士 到 墾丁 好 不好 ？,1,1,1,0
2630_5, 聽說 高雄市 內 也 有 好幾 個 很 有趣 的 地方 。,0,1,0,0
2630_6, 如果 妳 有 時間 的話 上網 查查 看 。,1,0,0,0
2630_8, 如果 有 的話 妳 出國 以前 就 告訴 我 。,1,0,0,0
2630_9, 我 要 問 台灣 朋友 怎 去 那裡 才 好 。,1,0,1,0
2630_10, 對了 ， 我 想要 妳 帶 好幾 種 化妝品 和 日本 的 食料 帶來 。,1,0,1,0
2630_11, 所以 我 再 寫 妳 一 封 電子 郵件 給 妳 ！,1,1,0,0
2630_12, 律子 寫,0,0,1,0
2631_1, 台灣 天氣 很 暖和 ， 有時候 像 夏天 一樣 熱 ， 可是 比 日本 會 下 很多 雨 ， 這 方面 千萬 別 抱怨 ， 我 也 沒辦法 。,0,0,1,0
2631_4, 如果 你 去 夜市 ， 一定 猶豫 吃 什麼 ， 因為 小吃店 也 很多 ， 所以 兩 、 三 天 吃不了 。,1,0,1,0
2631_6, 除了 吃 東西 以外 ， 還 有 很多 東西 賣 。,1,0,1,0
2631_7, 要是 你 逛 夜市 ， 裡 小心 看 東西 ， 一定 會 發現 奇怪 的 東西 ， 這 也 很 好玩 。,1,1,1,0
2631_10, 噢 ， 別 忘 了 帶 日本 的 零食 給 我 ， 我 很 久 沒 吃 。,1,0,0,0
2632_3, 所以 媽 大概 九點 晚上 到 飛機場 。,0,0,0,1
2632_4, 我 跟 朋友 一起 去 到 飛機 接 你 。,0,1,1,0
2632_6, 媽 您 當然 記得 吧 ， 我 喜歡 您 最 拿手 的 點心 ？,1,0,0,0
2632_7, 對了 ， 媽 別 忘 了 帶 外套 ， 可是 兩三 件 也 沒關係 ， 不 夠 的話 在 這裡 也 方便 ， 所有 需要 的 東西 都 買 得 到 。,1,1,0,0
2632_11, 我 準備 了 一 長 棉被 。,1,0,1,0
2632_18, 我 下 個 禮拜 再 打電話 給 你 確定 我們 的 安排 。,1,0,0,0
2632_19, 萬事 如意 。,1,0,0,0
2633_2, 我 很 高興 妳 決定 來 台灣 玩 ， 那 我 先 把 妳 來到 台灣 時候 的 安排 告訴 你 ， 妳 來 的 第一 天 我們 一起 吃 小籠包 ， 然後 去到 台灣 最 大 的 士林 夜市 逛街 ， 第二 天 我們 先 去 參觀 故宮 博物院 ， 再 淡水 去 ， 好 嗎 ？,1,1,0,1
2633_4, 第三 天 我 打算 用 旅行團 去 東部 。,0,0,1,0
2633_5, 聽說 那邊 的 風景 很 美麗 ， 我 現在 的 計畫 就 這樣 ， 如果 妳 還 有 想 去 的 地方 想 吃 的 東西 的話 ， 告訴 我 ， 關於 台灣 的 天氣 ， 下 個 月 的話 ， 準備 春天 的 衣服 。,1,0,0,0
2633_7, 我 等不及 妳 來 台灣 。,1,0,0,0
2633_9, 敬上 副島 亞紀,0,0,0,1
2634_1, 很 高興 ， 你們 要 來 台灣 看 我 。,1,0,0,0
2634_2, 我 聽 了 這 消息 ， 就 很 感動 。,0,1,1,0
2634_3, 現在 我 想想 陪 你們 去 哪裡 玩 。,1,0,0,0
2634_7, １０１ 是 全 世界 上 最 高 的 大樓 ， 還 有 那 個 衣服 市場 是 在 台灣 還 滿 有名 的 。,0,1,0,0
2634_8, 然後 第三 天 我 帶 著 你們 去 野柳 。,0,1,0,0
2634_10, 而且 那裡 旁邊 有 海洋 動物館 。,0,1,0,0
2634_11, 因此 你們 可以 看到 不少 的 。,1,0,0,0
2634_14, 雖然 我 還 沒 告訴 你們 台灣 的 小吃 的 東西 ， 那 個 東西 以後 再 說 吧 ！,1,0,1,0
2634_15, 那 再見 ！,1,0,0,0
2635_1, 因為 你們 下 個 月 來 台灣 而 我 已經 做 一 個 旅行 計畫 。,1,0,1,0
2635_2, 第一 天 我們 要 去 淡水 的 紅毛城 ， 淡江 高中 ， 真理 大學 ， 欣賞 那裡 的 風景 ， 漂亮 的 校園 ， 然後 晚上 要 去 士林 夜市 逛街 ， 吃 小菜 什麼 的 。,1,0,1,0
2635_4, 在 金瓜石 有 一 個 黃金 博物館 ， 所以 我們 可以 參加 。,0,0,1,0
2635_5, 九份 也 在 山 上 ， 不但 看到 很 美 的 風景 ， 而且 也 在 茶館 吃 茶 享受 那裡 的 氣氛 。,1,0,1,0
2635_6, 我們 最後 天 要 去 台北 １０１ 跟 中正 紀念堂 。,1,0,0,0
2635_7, 因為 你們 在 我 的 房子 住 ， 而 除了 你們 的 衣服 ， 以外 什麼 都 不必 帶來 。,1,1,1,1
2635_9, 你們 問 什麼 就 問 什麼 ， 好 嗎 ？,1,0,0,0
2636_1, 我 剛 接受 你 的 信 。,0,0,1,0
2636_5, 在 臺灣 有 很多 好吃 的 東西 ， 還 有 好玩 的 地方 ， 我 要 介紹 你們 一 個 有意思 的 夜市 ， 是 士林 夜市 ， 那 個 地方 在 臺灣 最 有名 ， 沒有 人 不 知道 那 個 夜市 ， 而且 每 天 熱鬧 ， 有 很多 吃 的 東西 ， 喝 的 東西 ， 而且 都 很 便宜 ， 也 可以 逛街 。,1,0,1,1
2636_6, 如果 你們 希望 的話 ， 我們 一起 去 吧 ， 如果 還 有 妳 要 知道 別的 地方 ， 也 可以 去 噢 ！ ！,1,0,1,0
2637_2, 上 次 媽 和 爸 一起 來 的 時候 ， 因為 我 沒 時間 陪 你們 而 很 對不起 。,1,0,1,0
2637_3, 如果 這 次 你 要 來 這裡 的話 ， 我 就 會 盡量 陪 你 的 。,0,1,0,0
2637_6, 簡單 的 說 ， 現在 的 台灣 ， 的 天氣 很 像 韓國 的 秋天 。,0,1,1,0
2637_7, 我 在 想 ， 你 下 個 月 出來 這裡 比較 好 。,0,0,1,0
2637_8, 雖然 可能 四月 常 下雨 ， 不過 會 有 好玩 的 事情 ， 我 希望 跟 你 能夠 分享 。,0,0,0,1
2637_10, 對了 ， 還 有 ， 你 有 想 去 的 地方 ， 就 告訴 我 。,1,0,0,0
2638_2, 你 只要 帶 錢 就 好 。,1,0,0,0
2638_4, 你 最 喜歡 的 是 逛街 嘛 ！,1,0,0,0
2638_9, 你 聽 過 了 吧 ！,0,1,0,0
2638_10, 裡面 的 東西 都 是 很 值得 啊 ！,1,1,0,0
2638_13, 在 台灣 出產 的 水果 都 很 好吃 。,0,1,0,0
2638_14, 當然 李子 也 有 。,0,0,0,1
2638_15, 我 家 附近 有 大大 的 水果 市場 。,1,0,0,0
2639_3, 最近 台灣 剛好 旅行 的 天氣 開始 了 。,0,0,1,1
2639_4, 不 冷 也 不 熱 。,1,0,0,0
2639_5, 所以 你 準備 幾 件 短恤 跟 一 件 長恤 就 可以 了 。,0,0,1,0
2639_7, 我 先 到 中正機場 接 你 、 然後 回來 台北 、 帶 你 去 我 住 的 地方 附近 。,1,0,0,0
2639_10, 第二 天 去 花蓮 ， 那兒 有 很多 美麗 的 地方 ， 會 爬山 ， 可以 吃到 好吃 的 東西 。,0,0,1,0
2639_13, 大概 的 計劃 是 這樣 。,0,1,0,1
2640_5, 你們 來 我 先 要 帶 你們 去 阿里山 ， 再 在 山 上 吃飯 還 有 喝 一點 酒 。,1,0,0,0
2640_8, 我 覺得 你們 也 喜歡 。,1,0,0,0
2640_9, 現在 台灣 的 天氣 比 韓國 不 冷 ， 有時候 我 感覺 有一點 熱 。,1,0,1,0
2640_10, 可是 山 上 比較 冷 ， 應該 準備 多一點 衣服 。,0,0,0,1
2640_11, 旅行 阿里山 以後 我 要 帶 你們 去 野柳 。,0,0,0,1
2640_12, 那邊 的 石 很 奇怪 ， 還 有 那邊 的 海邊 很 漂亮 。,0,0,1,0
2640_13, 最近 我 睡 不 著 ， 因為 下 個 有 你 來 台灣 ！,0,0,1,0
2640_14, 快 來 ， 下 個 月 ，,0,1,0,0
2641_1, 我 一 聽 妳 來 台灣 看 我 ， 就 覺得 很 高興 得 跳起來 了 ！,1,1,1,0
2641_3, 所以 下午 一點半 在 妳 住 的 飯館 一樓 見面 ， 好 不 好 ？,1,0,1,0
2641_10, 四月 下雨 的話 ， 還 會 很 冷 ， 免得 感冒 ， 妳 帶 薄薄 的 外套 比較 好 。,1,0,1,0
2641_11, 另外 麻煩 妳 ， 請 幫 我 帶來 日本 的 抹 茶 。,0,0,0,1
2642_2, 我 給 你們 安排 了 這樣 的 行程 ： 第一 天 從 早上 就 去 故宮 博物院 ， 傍晚 左右 到 我 家 跟 房東 談 一 談 ， 然後 去 中正 紀念堂 參觀 一下 。,0,1,0,0
2642_3, 尤其 是 爸爸 說 想 去 故宮 ， 聽說 現在 有 宋代 寶物 的 特展 ， 所以 趁著 這 個 機會 好好 欣賞 吧 。,0,1,0,0
2642_5, 其實 我 已經 去 膩 了 九份 ， 可是 媽 說 妳 最 愛 看 的 電影 是 參考 九份 拍 的 ， 所以 我 忍耐 地 陪 你們 去 。,0,0,0,1
2642_7, 我 怕 你們 吃不慣 這邊 的 菜 ， 所以 我 盡量 找 合 你們 口味 的 餐廳 。,1,0,0,0
2643_1, 好 久 沒 見 你 了 。,0,0,1,0
2643_6, 我 記得 這 是 你 第一 次 到 外國 去 的 旅行 ， 對 不 對 ？,0,0,1,0
2643_8, 再 回來 說 ， 最近 台灣 的 氣溫 比較 高 ， 差不多 ２０ Ｃ 到 ２７．８ Ｃ ， 我 看 你 帶 幾 件 短袖 的 衣服 ， 然後 還 帶 一 件 外套 就 夠 了 。,0,0,1,0
2643_9, 因為 台灣 的 氣溫 變化 太 大 ， 你 只 帶 幾 件 短袖 的話 ， 會 覺得 不 夠 暖 ， 再 得 買 新 的 衣服 ～ 對了 ！,1,0,0,1
2643_13, 這 是 只 吃 過 的 人 ， 才 知道 真正 的 味道 。,1,0,0,0
2643_14, 滿 好吃 ～ 你 一定 覺得 好吃 。,1,0,0,0
2644_0, 親愛的 ： 媽媽 我 了 解 了 你們 下 個 月 要 來 台灣 看 我 。,0,0,1,1
2644_1, 我 覺得 你們 既然 來 這裡 我 就 想 帶 你們 去 玩 。,0,0,1,0
2644_3, 再說 ， 如果 天氣 好 ， 我們 去 淡水 看 夕日 或是 去 九份 看 舊 街 也 不錯 。,0,0,1,0
2644_5, 在 台灣 吃 的 東西 也 都 好吃 。,1,1,0,0
2644_6, 對 日本 旅客 來 說 ， 小籠包 真 好吃 得 沒 話 說 ， 還 有 夜市 裡面 有 很多 攤子 賣 食物 和 飲料 ， 所以 先 看看 再 決定 吧 。,0,0,1,0
2644_7, 最近 越來越 溫暖 ， 可是 有時候 還是 冷 ， 而且 常 下雨 ， 所以 你們 要 把 外套 和 雨傘 帶過來 哦 。,1,0,0,0
2645_0, 爸 媽 好 ， 你們 最近 過 了 怎麼樣 ？,0,0,1,0
2645_1, 旅遊 的 準備 都 好了 嗎 ？,1,0,0,0
2645_3, 我 要 很多 地方 跟 你們 一起 去 。,0,0,0,1
2645_4, 像 去 夜市 買 東西 、 去 陽明山 看 風景 、 去 餐廳 吃 了 中國 菜 什麼 的 。,0,1,0,0
2645_5, 尤其 是 我 想 跟 你們 一起 去 九份 看 夕陽 。,0,1,0,1
2645_6, 九份 的 夕陽 又 好看 又 浪漫 ， 你們 一定 會 感動 的 不得了 ！,0,0,1,0
2645_8, 其實 我 比較 擔心 天氣 ， 是 因為 台北 的 天氣 變化 很 大 ， 剛剛 出 了 太陽 ， 一下子 就 下 了 大雨 ， 所以 你們 別 忘 了 帶 雨傘 ， 再 加上 一定 要 準備 一 件 外衣 。,0,0,1,0
2645_9, 最後 我 請 你們 一 件 事 。,0,0,1,0
2645_10, 雖然 我 在 台灣 過 得 很 好 ， 可是 沒想到 台北 的 物價 那麼 貴 ， 我 平常 很 節省 ， 還是 身 上 的 錢 不 夠 。,1,0,1,1
2645_11, 所以 請 你們 帶 一 筆 錢 借 我 。,1,0,0,0
2645_13, 如果 你們 關於 旅遊 有 不 懂 的 地方 ， 隨時 問 我 。,1,0,0,0
2645_15, 敬上 。,0,0,0,1
2646_1, 因為 妳 已經 去 過 中國 妳 知道 中國 菜 是 怎樣 。,1,0,0,0
2646_3, 我 現在 在 安排 很多 非常 好玩 的 事情 ， 妳 來 的 時ㄔ 們 可以 佑 。,0,0,1,0
2646_4, 我 覺得 因為 妳 來 兩 個 星期 ， 我們 可以 做 很多 。,0,0,1,0
2646_5, 我們 會 去 南部 幾 個 天 ， 天氣 在 那裡 是 比較 熱 所以 可以 穿 少 一點 。,1,1,0,1
2646_6, 在 台北 最 重要 的 是 吃飯 ， 看 藝術 和 逛 夜市 。,0,0,1,0
2646_10, 我 希望 妳 可以 看 這 個 特別 的 表演 。,0,0,1,0
2646_11, 請問 妳 可以 帶來 幾 本 英文 書 嗎 ？,0,0,0,1
2646_14, 下 個 星期 我 就 會 看到 妳 ， 我 太 高興 ！,1,0,0,0
2647_1, 四月 我 放 五 天 的 假 ， 所以 我們 可以 去 台灣 南部 。,1,0,0,0
2647_3, 如果 你們 對 聽 音樂 沒有 興趣 ， 我 就 參觀 那裡 的 風景 。,1,0,1,0
2647_5, 不管 你們 喜歡 在 國家 公園 爬山 ， 在 海灘 晒太陽 ， 還是 放輕鬆 和 吃 非常 好吃 的 海鮮 ， 那裡 都 可以 。,1,0,0,0
2647_6, 要是 你們 不要 去 旅行 沒關係 ， 我們 在 台北 愉快 地 花 時間 。,1,0,1,0
2647_8, 妳 也 認識 那 個 Ｈａｓｋｏ ， 他 去年 來 的 時候 一直 在 台北 。,0,0,1,0
2647_9, 我們 一起 去 陽明山 ， 中正 紀念堂 ， 很多 博物館 。,1,0,0,0
2647_10, 當然 也 去 台北 １０１ ， 夜市 還 有 酒吧 聊天 。,1,0,0,0
2647_11, 不管 你們 總算 怎麼 決定 ， 百 聞 不如 一 見 。,0,0,1,0
2647_12, 你們 來 了 的 時候 再 談 一 談 祝 你們 快樂,0,0,1,0
2648_0, 親愛的 朋美 ， 我 很 高興 下 個 月 妳 要 來 台灣 見面 我 。,1,0,0,1
2648_1, 因為 我 在 台灣 過 了 半 年 ， 就 習慣 了 ， 所以 知道 該 帶 你 去 哪裡 ， 讓 你 嘗試 什麼 食物 。,0,0,1,0
2648_2, 其實 你 打算 來 這邊 的 時候 ， 正好 學期 結束 ， 放假 全 一 個 禮拜 。,1,1,0,0
2648_3, 除了 你 要 去 的 淡水 和 夜市 以外 ， 我 推薦 的 是 像 貓空 ， 芸藝館 ， 永康街 ， １０１ 附近 什麼 的 。,0,1,0,0
2648_5, 趁著 這 次 機會 ， 旅行 到 外地 也 不錯 ， 聽說 花蓮 和 太魯閣 的 風景 美 極了 。,0,0,0,1
2648_6, 不 知道 你 敢 不 敢 吃 ， 可是 我 要 介紹 你 臭豆腐 。,1,0,0,0
2648_7, 有的 朋友 說 一 開始 吃 就 不 太 臭 ， 你 相不相信 ？,1,0,0,0
2648_8, 最後 ， 請 帶 陽傘 來 玩 ， 紫外線 應該 太 強 ， 那 等 你 回信 ！,0,0,1,0
2649_0, 向 想念 的 妹妹 ： 你 好 。,0,1,0,0
2649_2, 我 聽到 在 這 暑假 你 要 來 台灣 。,1,1,1,0
2649_3, 很 高興 可以 見面 你 。,1,0,0,1
2649_6, 而且 一定 戴 帽子 和 太陽眼鏡 。,1,0,0,0
2649_8, 台北市 的 故宮 博物院 值得 看 。,1,0,0,0
2649_9, 參觀 的 話 ， 可以 更 了解 中國 文化 。,1,0,0,0
2649_13, 然後 你 想 欣賞 風景 的話 ， 要 去 東部 還 是 南部 。,0,0,1,0
2649_14, 還 有 我 一 個 晚上 去 夜市 吧 。,0,0,1,0
2649_20, 我 會 介紹 你 台灣 傳統 的 東西 。,1,0,0,1
2650_4, 台灣 的 天氣 有點 怪怪 ， 很 快 就 變 了 ， 你 要 帶 著 雨傘 ， 因為 現在 常常 下雨 。,1,1,1,0
2650_5, 在 台灣 很多 好玩 的 地方 ， 像 海邊 ， 夜市 ， 百貨公司 等等 。,1,0,0,0
2650_6, 我 知道 你 很 喜歡 吃 ， 所 我 一定 會 帶 你 去 逛 夜市 找 好吃 的 東西 ， 在 夜市 裡 賣 很多 台灣 小吃 。,0,0,1,0
2650_8, 如果 你 到 台灣 了 ， 我 一定 會 去 接 你 ， 可是 別 忘記 一 個 小時 以前 先 打 個 電話 給 我 。,1,0,0,1
2651_3, 平常 也 上午 十點 下課 ， 差不多 沒 問題 。,0,1,0,0
2651_7, 還 有 妳 買 得 到 又 可愛 又 便宜 的 衣服 。,1,0,1,0
2651_10, 比士林 夜市 小 ， 可是 尤其 週末 非常 熱鬧 喔 ！,0,0,1,0
2651_14, 而且 冷機 真 厲害 喔 ！,0,0,1,0
2651_15, 所以 妳 應該 拿 帶 外衣 。,0,1,1,0
2652_0, 爸爸 媽媽 你們 好 啊 ， 也 幫 我 問好 奶奶 妹妹 她們 。,0,0,1,0
2652_7, 雖然 我 才 到 這裡 沒 多久 ， 也 有 很多 地方 還 沒 去 過 。,0,0,1,0
2652_8, 可是 我們 可以 問 這裡 的 人 ， 他們 都 是 很 好 ， 所以 不用 怕 。,0,1,0,0
2652_9, 對了 ， 我 要 跟 你們 說 ， 這裡 的 天氣 是 春天 很 好 的 天氣 ， 不 冷 也 不 熱 。,1,0,0,0
2652_14, 就 到 這裡 吧 ！,1,0,0,0
2653_2, 不要 擔心 什麼 事 。,1,0,1,0
2653_4, 吃 東西 的 話 ， 我們 一起 去 吃 小籠包 吧 ！,1,0,0,0
2653_6, 如果 你 不 喜歡 吃 中國 菜 ， 日式 餐廳 有 很多 ， 所以 我們 也 可以 去 吃 日本 料理 。,1,0,0,1
2653_7, 臺灣 的 天氣 比 日本 一點兒 熱 。,0,0,0,1
2653_8, 可是 餐廳 或是 飯店 裡面 比 日本 很 冷 ， 所以 不要 忘記 帶 一 件 上衣 。,0,1,0,0
2654_1, 我 很 高興 你 計畫 來 台灣 看 我 ， 也 讓 我 帶 你 去 參觀 ！,0,0,1,0
2654_3, 那 個 兩 個 地方 ， 對 我 來 說 ， 是 北部 的 最 熱門 的 ， 最 有 興趣 的 地方 。,1,0,1,0
